Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Uganda,UGA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213521530651.3,1682182259227.71,2360226983910.49,2260488520204.51,2525285224922.22,,
Ukraine,UKR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010200000,4304500000,3925000000,2750179000,2519778000,3054200000,3265500000,3377200000,3735800000,4418800000,9907200000,16639500000,24591200000,25753346000,34409256546,51018200000,86808300000,97374400000,111480100000,116297300000,119933800000,,
Upper middle income,UMC,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,7000,14000,12000,34000,25000,66000,263000,360000,329000,408000,1294000,2291000,5842000,11169000,17957000,27107000,45577000,104000000,206000000,395000000,629000000,866000000,1614000000,2007000000,1993000000,3005000000,3426000000,4720000000,5307000000,6138844000,10591898567.952,17803391000,18645962000,17946804000,19880688000,20735646186.532,18310933000,19487957840.6,19213211080.247,22477340000,24176629000,27986947000,30291006000,33558215000,42606176000,45968727000,51851318236,52178298006,,
United States,USA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,14820000000,15680000000,23000000000,24550000000,28700000000,33440000000,34280000000,47070000000,61320000000,78470000000,96860000000,106980000000,123580000000,152190000000,154700000000,156240000000,168230000000,180800000000,196340000000,218950000000,216560000000,210990000000,214320000000,234170000000,252320000000,254440000000,253200000000,241060000000,236360000000,331225000000,301271300000,291720500000,306022200000,344374900000,372211800000,407978000000,388397400000,354532800000,381487400000,425441900000,422624100000,416325900000,439092300000,429282500000,454074200000,475942500000,540541500000,581613500000,556445300000,
Uzbekistan,UZB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33903100000,36235300000,33292577200,48246384100,56855214743.23,55710717945,107870003800,259413506600,1042717231740,,
St. Vincent and the Grenadines,VCT,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24716000,24639000,26080000,27842000,27562000,36906170,43211263,45271865,46810608,51023029,52401852,46037953,44387657,47909668,45660000,44840000,42720000,49740000,,,,
"Venezuela, RB",VEN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192500000,,,,,155000000,161000000,146000000,161000000,247000000,,,,,,,,,,317800000,333500000,467500000,464700000,554990000,573300000,699734000,908056711,969500000,959356127,941886828,,
World,WLD,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14341082.0837392,15421225.0321636,15414126.0263664,18109840.631841,18591247.6919328,17328933.1575421,17418554.9708264,16658002.8186445,,
Kosovo,XKX,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,232000000,301000000,309000000,345000000,466000000,556000000,720000000,897000000,1115000000,1541000000,1996000000,2633000000,3589000000,4512000000,5547000000,6698000000,8252000000,10676000000,11812000000,14418000000,17694000000,21827000000,23604000000,29663000000,33348000000,39033000000,42884000000,44298000000,46594500000,47684000000,46909000000,46402800000,48911000000,51072000000,52376000000,53081000000,54635000000,57535000000,67150976829.75,78499296348,90516206192.5,102613833814.05,117345039071.55,131814681542.25,151907259021,173684581880.25,192840250868.75,205736125865.365,,
Zambia,ZMB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670900,14100000,21600000,38965500,,,,,206000000,259300000,,136630758.003,419791288.45886,950684004.65641,1337404816.06649,1426504000,625200000,568558899.03269,1091936242.41527,1052244076.74988,1530585554.36907,1063940429.06894,1829960350.1,2415659854.2,4834111483.56,7197003564.51,10640405485.36,11763253246.53,18659450780.96,27703582520.38,,
Zimbabwe,ZWE,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21095441.8,30771448,34232600,21806184.61,,,87387633,142501584,229797540,761307154,,,
